index,time_s,x_px,y_px,radius_px,found,mm_per_px,x_mm,y_mm,frame_file
353,58.833333,936.251,525.582,196.846,1,0.119383,4.566,-0.238,frame12_0354.jpg
354,59.000000,896.136,505.953,203.976,1,0.115210,-0.215,-2.491,frame12_0355.jpg
355,59.166667,933.500,509.110,193.637,1,0.121361,4.308,-2.241,frame12_0356.jpg
356,59.333333,948.000,504.684,200.211,1,0.117376,5.869,-2.687,frame12_0357.jpg
357,59.500000,952.979,524.289,196.506,1,0.119589,6.575,-0.393,frame12_0358.jpg
358,59.666667,959.500,522.345,195.458,1,0.120231,7.394,-0.629,frame12_0359.jpg
359,59.833333,938.000,502.767,200.142,1,0.117417,4.697,-2.913,frame12_0360.jpg
360,60.000000,932.500,503.846,198.214,1,0.118559,4.090,-2.813,frame12_0361.jpg
361,60.166667,949.000,519.514,199.928,1,0.117542,5.995,-0.947,frame12_0362.jpg
362,60.333333,984.500,514.416,202.292,1,0.116169,10.049,-1.528,frame12_0363.jpg
363,60.500000,939.500,505.266,197.944,1,0.118721,4.927,-2.648,frame12_0364.jpg
364,60.666667,927.779,518.427,197.926,1,0.118731,3.536,-1.086,frame12_0365.jpg
365,60.833333,950.500,533.830,204.677,1,0.114815,6.028,0.718,frame12_0366.jpg
366,61.000000,958.000,497.950,209.403,1,0.112224,6.733,-3.324,frame12_0367.jpg
