index,time_s,x_px,y_px,radius_px,found,mm_per_px,x_mm,y_mm,frame_file
342,57.000000,919.500,525.452,197.680,1,0.118879,-3.269,2.260,frame12_0343.jpg
343,57.166667,919.422,516.518,196.540,1,0.119568,-3.298,1.204,frame12_0344.jpg
344,57.333333,935.996,515.924,197.271,1,0.119126,-1.311,1.129,frame12_0345.jpg
345,57.500000,959.789,519.733,198.092,1,0.118632,1.517,1.576,frame12_0346.jpg
346,57.666667,970.000,519.397,200.285,1,0.117333,2.699,1.520,frame12_0347.jpg
347,57.833333,969.776,518.841,199.396,1,0.117856,2.684,1.461,frame12_0348.jpg
348,58.000000,961.476,513.488,198.442,1,0.118422,1.714,0.834,frame12_0349.jpg
349,58.166667,946.500,510.640,197.630,1,0.118909,-0.059,0.499,frame12_0350.jpg
350,58.333333,930.160,519.355,197.245,1,0.119141,-2.006,1.538,frame12_0351.jpg
351,58.500000,919.760,524.936,198.547,1,0.118360,-3.224,2.189,frame12_0352.jpg
352,58.666667,957.764,514.084,194.844,1,0.120609,1.298,0.921,frame12_0353.jpg
353,58.833333,955.314,515.615,192.777,1,0.121902,1.014,1.118,frame12_0354.jpg
354,59.000000,936.500,526.534,200.040,1,0.117476,-1.233,2.360,frame12_0355.jpg
355,59.166667,945.861,517.000,200.961,1,0.116938,-0.133,1.234,frame12_0356.jpg
356,59.333333,964.320,515.125,197.548,1,0.118958,2.060,1.033,frame12_0357.jpg
357,59.500000,952.082,518.882,196.602,1,0.119531,0.607,1.487,frame12_0358.jpg
358,59.666667,938.000,528.499,202.177,1,0.116235,-1.046,2.563,frame12_0359.jpg
359,59.833333,924.904,521.863,198.996,1,0.118093,-2.609,1.821,frame12_0360.jpg
360,60.000000,933.692,524.842,198.034,1,0.118667,-1.579,2.183,frame12_0361.jpg
361,60.166667,933.825,508.571,199.227,1,0.117956,-1.554,0.251,frame12_0362.jpg
362,60.333333,897.000,503.990,195.442,1,0.120240,-6.012,-0.295,frame12_0363.jpg
363,60.500000,886.500,512.674,199.135,1,0.118010,-7.140,0.735,frame12_0364.jpg
364,60.666667,924.760,521.490,198.159,1,0.118592,-2.637,1.784,frame12_0365.jpg
365,60.833333,919.727,517.425,197.325,1,0.119093,-3.248,1.308,frame12_0366.jpg
366,61.000000,900.276,518.834,200.568,1,0.117167,-5.475,1.452,frame12_0367.jpg
367,61.166667,927.000,524.382,196.954,1,0.119317,-2.386,2.140,frame12_0368.jpg
368,61.333333,973.500,515.645,197.780,1,0.118819,3.149,1.093,frame12_0369.jpg
369,61.500000,902.500,515.124,194.899,1,0.120575,-5.366,1.047,frame12_0370.jpg
370,61.666667,905.886,509.754,199.761,1,0.117640,-4.837,0.389,frame12_0371.jpg
