index,time_s,x_px,y_px,radius_px,found,mm_per_px,x_mm,y_mm,frame_file
295,49.166667,994.000,563.000,200.370,1,0.117283,10.821,-5.357,frame12_0296.jpg
296,49.333333,901.411,614.489,222.957,1,0.105401,-0.034,0.613,frame12_0297.jpg
297,49.500000,1008.000,561.000,195.778,1,0.120034,12.756,-5.722,frame12_0298.jpg
298,49.666667,997.883,566.538,195.004,1,0.120510,11.587,-5.078,frame12_0299.jpg
299,49.833333,1038.500,561.000,185.909,1,0.126406,17.288,-6.026,frame12_0300.jpg
300,50.000000,902.397,596.652,232.766,1,0.100960,0.067,-1.214,frame12_0301.jpg
301,50.166667,1008.000,562.000,194.859,1,0.120600,12.816,-5.629,frame12_0302.jpg
302,50.333333,805.500,556.000,192.344,1,0.122177,-11.757,-6.436,frame12_0303.jpg
303,50.500000,1002.000,562.000,197.730,1,0.118849,11.917,-5.547,frame12_0304.jpg
304,50.666667,994.500,571.925,192.246,1,0.122239,11.340,-4.492,frame12_0305.jpg
305,50.833333,902.897,596.289,233.384,1,0.100693,0.117,-1.247,frame12_0306.jpg
306,51.000000,947.000,736.000,44.283,1,0.530674,24.022,67.569,frame12_0307.jpg
307,51.166667,1000.023,564.023,196.321,1,0.119702,11.766,-5.345,frame12_0308.jpg
308,51.333333,1001.000,564.000,195.921,1,0.119946,11.907,-5.358,frame12_0309.jpg
309,51.500000,922.071,593.643,219.681,1,0.106973,2.176,-1.608,frame12_0310.jpg
310,51.666667,1013.500,561.000,193.681,1,0.121334,13.561,-5.784,frame12_0311.jpg
311,51.833333,994.500,570.997,192.591,1,0.122020,11.320,-4.597,frame12_0312.jpg
312,52.000000,1007.000,562.000,195.256,1,0.120355,12.669,-5.617,frame12_0313.jpg
313,52.166667,901.511,612.681,223.906,1,0.104955,-0.023,0.421,frame12_0314.jpg
314,52.333333,901.612,610.848,224.879,1,0.104501,-0.013,0.227,frame12_0315.jpg
315,52.500000,1002.000,561.000,198.215,1,0.118558,11.888,-5.652,frame12_0316.jpg
316,52.666667,995.000,562.500,200.358,1,0.117290,10.939,-5.416,frame12_0317.jpg
317,52.833333,1004.000,566.000,193.259,1,0.121598,12.436,-5.189,frame12_0318.jpg
318,53.000000,994.500,570.350,193.633,1,0.121364,11.259,-4.651,frame12_0319.jpg
319,53.166667,1017.903,564.254,189.411,1,0.124069,14.413,-5.511,frame12_0320.jpg
320,53.333333,1020.500,561.000,191.547,1,0.122685,14.571,-5.849,frame12_0321.jpg
321,53.500000,995.000,567.989,195.484,1,0.120215,11.212,-4.891,frame12_0322.jpg
322,53.666667,804.373,556.405,191.412,1,0.122772,-11.953,-6.417,frame12_0323.jpg
323,53.833333,997.000,563.500,198.117,1,0.118617,11.300,-5.358,frame12_0324.jpg
324,54.000000,1004.000,562.000,196.474,1,0.119609,12.232,-5.583,frame12_0325.jpg
325,54.166667,817.935,568.231,189.177,1,0.124222,-10.409,-5.024,frame12_0326.jpg
326,54.333333,1004.630,562.461,196.208,1,0.119771,12.324,-5.535,frame12_0327.jpg
327,54.500000,760.000,662.000,96.260,1,0.244130,-34.601,13.018,frame12_0328.jpg
328,54.666667,755.000,670.000,86.839,1,0.270616,-39.708,16.596,frame12_0329.jpg
329,54.833333,998.000,566.000,195.433,1,0.120246,11.576,-5.131,frame12_0330.jpg
330,55.000000,1013.500,561.000,193.681,1,0.121334,13.561,-5.784,frame12_0331.jpg
331,55.166667,1005.000,562.000,196.064,1,0.119859,12.378,-5.594,frame12_0332.jpg
332,55.333333,1011.500,561.000,194.428,1,0.120867,13.267,-5.762,frame12_0333.jpg
333,55.500000,999.500,562.500,198.355,1,0.118475,11.583,-5.470,frame12_0334.jpg
334,55.666667,1007.000,561.000,196.573,1,0.119548,12.585,-5.699,frame12_0335.jpg
335,55.833333,994.500,571.419,192.691,1,0.121957,11.314,-4.543,frame12_0336.jpg
336,56.000000,994.500,570.119,193.836,1,0.121236,11.247,-4.674,frame12_0337.jpg
337,56.166667,901.578,611.461,224.553,1,0.104652,-0.016,0.292,frame12_0338.jpg
338,56.333333,754.500,667.000,89.030,1,0.263957,-38.863,15.396,frame12_0339.jpg
339,56.500000,767.500,442.500,87.684,1,0.268007,-35.975,-44.536,frame12_0340.jpg
340,56.666667,749.500,426.000,63.287,1,0.371323,-56.527,-67.831,frame12_0341.jpg
341,56.833333,796.500,696.000,101.967,1,0.230467,-24.253,20.126,frame12_0342.jpg
342,57.000000,895.000,602.000,235.417,1,0.099823,-0.672,-0.666,frame12_0343.jpg
343,57.166667,752.500,701.500,61.778,1,0.380395,-56.767,35.311,frame12_0344.jpg
344,57.333333,771.000,441.000,89.197,1,0.263463,-34.443,-44.176,frame12_0345.jpg
345,57.500000,998.000,563.500,197.675,1,0.118882,11.444,-5.370,frame12_0346.jpg
346,57.666667,1005.500,571.000,187.671,1,0.125219,12.994,-4.718,frame12_0347.jpg
347,57.833333,1010.000,468.500,17.614,1,1.334165,144.447,-187.015,frame12_0348.jpg
348,58.000000,1014.500,561.000,193.314,1,0.121564,13.708,-5.795,frame12_0349.jpg
349,58.166667,902.214,599.959,230.875,1,0.101787,0.049,-0.887,frame12_0350.jpg
350,58.333333,998.500,565.000,196.108,1,0.119832,11.596,-5.234,frame12_0351.jpg
351,58.500000,957.500,419.000,19.906,1,1.180541,65.836,-223.918,frame12_0352.jpg
352,58.666667,1007.500,563.500,194.084,1,0.121082,12.807,-5.470,frame12_0353.jpg
353,58.833333,1060.000,522.500,8.078,1,2.909191,460.430,-250.697,frame12_0354.jpg
354,59.000000,994.500,567.447,195.732,1,0.120062,11.138,-4.950,frame12_0355.jpg
355,59.166667,995.000,566.722,196.606,1,0.119529,11.148,-5.014,frame12_0356.jpg
356,59.333333,1032.000,561.000,187.641,1,0.125239,16.315,-5.971,frame12_0357.jpg
357,59.500000,797.000,684.500,107.964,1,0.217665,-22.797,16.505,frame12_0358.jpg
358,59.666667,778.500,435.500,90.325,1,0.260173,-32.062,-45.055,frame12_0359.jpg
359,59.833333,998.000,564.500,196.777,1,0.119424,11.497,-5.275,frame12_0360.jpg
360,60.000000,994.000,564.000,199.482,1,0.117805,10.870,-5.263,frame12_0361.jpg
361,60.166667,1006.500,561.000,196.775,1,0.119426,12.512,-5.694,frame12_0362.jpg
362,60.333333,842.206,541.182,10.208,1,2.302204,-137.042,-155.379,frame12_0363.jpg
363,60.500000,809.884,557.509,193.401,1,0.121509,-11.160,-6.217,frame12_0364.jpg
364,60.666667,997.500,572.500,190.327,1,0.123471,11.825,-4.466,frame12_0365.jpg
365,60.833333,994.500,568.821,194.514,1,0.120814,11.208,-4.815,frame12_0366.jpg
366,61.000000,1010.500,561.000,195.193,1,0.120394,13.095,-5.740,frame12_0367.jpg
367,61.166667,995.500,572.083,191.633,1,0.122630,11.499,-4.487,frame12_0368.jpg
368,61.333333,995.500,568.250,195.020,1,0.120500,11.299,-4.871,frame12_0369.jpg
369,61.500000,996.000,570.496,193.269,1,0.121592,11.462,-4.642,frame12_0370.jpg
